full_ph,ph1_product_type,ph2_product_area,ph3_article_group,ph4_product_profit_centre,ph5_article_sub_group,prod_hier_text_de,prod_hier_text_en,profit_centre,reference_material_no,profit_centre_text_de,profit_centre_text_en,reference_prod_hierarchy,reporting_prod_category,reference_prod_hier_text_de,reference_prod_hier_text_en,reporting_prod_grp1,reporting_prod_grp1_text_de,reporting_prod_grp1_text_en,reporting_prod_grp2,reporting_prod_grp2_text_de,reporting_prod_grp2_text_en,reporting_prod_grp3,reporting_prod_grp3_text_de,reporting_prod_grp3_text_en,reporting_prod_grp4,reporting_prod_grp4_text_de,reporting_prod_grp4_text_en
103059531211,10,30,59,531,211,Mangeln OEM Ø 50-80 cm,Rotary ironers OEM Ø 50-80 cm,531,50517475,Mangeln OEM Ø 50-80 cm                  ,Rotary ironers OEM Ø 50-80 cm           ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,463,Prof. Wäschepflege,Prof. Laundry Technology
103059531611,10,30,59,531,611,Sonstige Prof. Mangeln und Finishgeräte,Misc. rotary ironers and finishers,531,50517471,Sonstige Prof. Mangeln und Finishgeräte ,Misc. rotary ironers and finishers      ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,463,Prof. Wäschepflege,Prof. Laundry Technology
103059531711,10,30,59,531,711,Zubehör Mangeln und Finishgeräte,Machine options - ironers and finishers,531,50517476,Zubehör Mangeln und Finishgeräte,Machine options - ironers and finishers,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,463,Prof. Wäschepflege,Prof. Laundry Technology
103059531911,10,30,59,531,911,Nachlässe Prof. Mangeln und Finishgeräte,Discounts - ironers and finishers,531,50517473,Nachlässe Prof. Mangeln und Finishgeräte,Discounts - ironers and finishers       ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,463,Prof. Wäschepflege,Prof. Laundry Technology
103060,10,30,60,,,Prof. Frischwasser Profiline,Prof Fresh water Profiline,940,50519754,Prof. Frischwasser Profiline            ,Prof Fresh water Profiline              ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103060613,10,30,60,613,,Prof. Frischw. Spüler Profiline,Prof. fresh water dishwasher Profiline,613,50519706,Prof. Frischw. Spüler Profiline         ,Prof. fresh water dishwasher Profiline  ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103060613410,10,30,60,613,410,Frischwasser Profiline,Fresh water Profiline,613,50517479,Frischwassersystem Profiline            ,Fresh water Profiline                   ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103060613711,10,30,60,613,711,Zubehör Frischwasser Profiline,Machine options Profiline,613,50519708,Zubehör Frischwasser Profiline          ,Machine options Profiline               ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061,10,30,61,,,Prof. Gewerbegeschirrspüler,Prof commercial dishwashers,940,50517477,Prof. Gewerbegeschirrspüler             ,Prof commercial dishwashers             ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061611,10,30,61,611,,Prof. Frischw. Spüler Masterline,Prof. fresh water dishwasher Masterline ,611,50517478,Prof. Frischwasserspüler                ,Prof. fresh water dishwashers           ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061611111,10,30,61,611,111,Frischwassersystem Frontlader,Fresh water frontloaders,611,50517480,Frischwassersystem Frontlader           ,Fresh water frontloaders                ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061611711,10,30,61,611,711,Zubehör Frischwasser,Machine opt.-fresh water dishwashers,611,50517481,Zubehör Frischwasser                    ,Machine opt.-fresh water dishwashers    ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061611712,10,30,61,611,712,Unterbauten/Sockel Frischwasser,Plinths (box and open) fresh water,611,50517482,Unterbauten/Sockel Frischwasser         ,Plinths (box and open) fresh water      ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061611715,10,30,61,611,715,Körbe und Einsätze Frischwasser,Baskets and inserts fresh water,611,50517483,Körbe und Einsätze Frischwasser         ,Baskets and inserts fresh water         ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061611911,10,30,61,611,911,Nachlässe Prof. Gewerbegeschirrspüler,Discounts - Catering dishwashers,611,50517485,Nachlässe Prof. Gewerbegeschirrspüler   ,Discounts - Catering dishwashers        ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616,10,30,61,616,,Prof. Tankspüler,Prof. tank dishwashers,616,50517486,Prof. Fronttankspüler                   ,Prof. front tank dishwashers            ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616211,10,30,61,616,211,Tanksystem Durchschub OEM,Tank throughfeed OEM,616,50517487,Tanksystem Durchschub OEM               ,Tank throughfeed OEM                    ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616212,10,30,61,616,212,Tanksystem Frontlader OEM,Tank frontloaders OEM,616,50517488,Tanksystem Frontlader OEM               ,Tank frontloaders OEM                   ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616311,10,30,61,616,311,Tanksystem Frontlader,Tank frontloaders,616,50517494,Tanksystem Frontlader                   ,Tank frontloaders                       ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616611,10,30,61,616,611,Sonstige Prof. Gewerbegeschirrspüler,Miscellaneous prof. catering dishwashers,616,50517495,Sonstige Prof. Gewerbegeschirrspüler    ,Miscellaneous prof. catering dishwashers,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616711,10,30,61,616,711,Zubehör Tanksystem,Machine options tank,616,50517496,Zubehör Tanksystem,Machine options tank,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616712,10,30,61,616,712,Unterbauten/Sockel Tanksystem,Plinths (box and open) tank,616,50517497,Unterbauten/Sockel Tanksystem,Plinths (box and open) tank,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616715,10,30,61,616,715,Körbe und Einsätze Tanksystem,Baskets and inserts tank,616,50517498,Körbe und Einsätze Tanksystem,Baskets and inserts tank,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616718,10,30,61,616,718,Wasseraufbereitungssysteme,Water treatment systems,616,50518901,Wasseraufbereitungssysteme              ,Water treatment systems                 ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103061616719,10,30,61,616,719,Tische und Tischzubehör Tank,Tables and table machine opt. Tank,616,50517492,Tische und Tischzubehör Tank            ,Tables and table machine opt. Tank      ,                    ,035,Prof. HCS,Prof. HCS,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,371,PRO/HCS,PRO/HCS,465,Prof. Spülsysteme,Commercial Dishwashing
103062,10,30,62,,,Prof.RDG Medizin Technik,Prof washer-disinfectors Medical Techn.,940,50517500,Prof.RDG Medizin Technik                ,Prof washer-disinfectors Medical Techn. ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620,10,30,62,620,,Prof. Großgeräte Hospitalprojekte,Prof. Large equipment hospital projects,620,50517501,Prof. Großgeräte Hospitalprojekte       ,Prof. Large equipment hospital projects ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620211,10,30,62,620,211,Groß-Sterilisatoren,Large steam sterilisers,620,50517566,Groß-Sterilisatoren                     ,Large steam sterilisers                 ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620311,10,30,62,620,311,R/D Small Capacity,Decontamination units - Small capacity,620,50517502,R/D Small Capacity                      ,Decontamination units - Small capacity  ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620321,10,30,62,620,321,R/D Medium Capacity,Decontamination units - Medium capacity,620,50517503,R/D Medium Capacity                     ,Decontamination units - Medium capacity ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620331,10,30,62,620,331,R/D Large Capacity,Decontamination units - Large capacity,620,50517504,R/D Large Capacity                      ,Decontamination units - Large capacity  ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620411,10,30,62,620,411,R/D Containerwaschanlagen,Container and trolley washers,620,50517545,R/D Containerwaschanlagen               ,Container and trolley washers           ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620611,10,30,62,620,611,Sonstige Prof. Groß-Sterilisatoren,Miscellaneous large steam sterilisers,620,50517568,Sonstige Prof. Groß-Sterilisatoren      ,Miscellaneous large steam sterilisers   ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620711,10,30,62,620,711,Zubehör Groß- Sterilisatoren,Machine opt.-large steam sterilisers,620,50517569,Zubehör Groß- Sterilisatoren            ,Machine opt.-large steam sterilisers    ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620715,10,30,62,620,715,Zubehör Geräte der Prof. Großraum-RDG,Machine options - Decontamination units,620,50517505,Zubehör Geräte der Prof. Großraum-RDG   ,Machine options - Decontamination units ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620716,10,30,62,620,716,Unterbauten/Sockel Prof. Großraum-RDG,Plinths (box and open),620,50517506,Unterbauten/Sockel Prof. Großraum-RDG   ,Plinths (box and open)                  ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620717,10,30,62,620,717,Körbe und Einsätze Prof. Großraum-RDG,Baskets and inserts,620,50517507,Körbe und Einsätze Prof. Großraum-RDG   ,Baskets and inserts                     ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620719,10,30,62,620,719,Zubehör Containerwaschanlagen,Machine opt.-Container & trolley washers,620,50517546,Zubehör Containerwaschanlagen           ,Machine opt.-Container & trolley washers,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062620751,10,30,62,620,751,Indikatoren OEM,Indicators OEM,620,50519416,Indikatoren OEM                         ,Indicators OEM                          ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621,10,30,62,621,,Prof. Kl.& mittelgr. RDG Medizin Technik,Prof. Small & medium RDG Medical Techn.,621,50517515,Prof. Kl.& mittelgr. RDG Medizin Technik,Prof. Small & medium RDG Medical Techn. ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621110,10,30,62,621,110,Auftisch-RDG OEM,Benchtop washer-disinfector OEM,621,50519420,Auftisch-RDG OEM                        ,Benchtop washer-disinfector OEM         ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621111,10,30,62,621,111,R/D 45 cm,Washer-disinfectors 45 cm,621,50517516,R/D 45 cm                               ,Washer-disinfectors 45 cm               ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621121,10,30,62,621,121,R/D 60 cm ohne TA,Washer-disinf.60 cm without drying unit,621,50517517,R/D 60 cm ohne TA                       ,Washer-disinf.60 cm without drying unit ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621131,10,30,62,621,131,R/D 60 cm mit TA,Washer-disinf.60 cm with drying unit,621,50517518,R/D 60 cm mit TA                        ,Washer-disinf.60 cm with drying unit    ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621141,10,30,62,621,141,R/D 90 cm mit TA,Washer-disinf.90 cm with drying unit,621,50517519,R/D 90 cm mit TA                        ,Washer-disinf.90 cm with drying unit    ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621151,10,30,62,621,151,Med Slimline-RDG OEM,Medical Slimline washer-disinfector OEM,621,50519421,Med Slimline-RDG OEM                    ,Medical Slimline washer-disinfector OEM ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621161,10,30,62,621,161,Steckbeckenspüler OEM,Flusher OEM,621,50519422,Steckbeckenspüler OEM                   ,Flusher OEM                             ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621171,10,30,62,621,171,Trockner/Trockenschränke OEM,Dryer/Drying cabinet OEM,621,50519423,Trockner/Trockenschränke OEM            ,Dryer/Drying cabinet OEM                ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621611,10,30,62,621,611,Sonst.Prof.Reinig.-u.Desinfektionsautom.,Miscellaneous prof. washer-disinfectors,621,50517520,Sonst.Prof.Reinig.-u.Desinfektionsautom.,Miscellaneous prof. washer-disinfectors ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621711,10,30,62,621,711,Sonstige Prof. Zubehör Reinigungssysteme,Misc.machine opt.prof. cleaning system,621,50517521,Sonstige Prof. Zubehör Reinigungssysteme,Misc.machine opt.prof. cleaning system  ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621712,10,30,62,621,712,Sonstige Prof. Zubehör R/D Geräte,Misc.mach.opt.prof. washer-disinfectors,621,50517522,Sonstige Prof. Zubehör R/D Geräte       ,Misc.mach.opt.prof. washer-disinfectors ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621713,10,30,62,621,713,Zusatzgeräte,Peripheral units,621,50517523,Zusatzgeräte                            ,Peripheral units                        ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
103062621714,10,30,62,621,714,Zubehör Zusatzgeräte,Machine options - Auxiliary units,621,50517524,Zubehör Zusatzgeräte                    ,Machine options - Auxiliary units       ,                    ,040,Prof. LMD,Prof. LMD,118,BU Professional,BU Professional,238,PRO/Sales,PRO/Sales,372,PRO/LMD,PRO/LMD,467,Prof. Medizin-/Dentaltechnik,Medical/Dental Technology
